,complaint,total,home_count,admit_count,home_pp,admit_pp
3320,increasing confusion,3,0.0,3.0,0.0,1.0
3324,defib fired,3,0.0,3.0,0.0,1.0
3339,cardiac arrest (nontraumatic),3,0.0,3.0,0.0,1.0
3342,for ect,3,0.0,3.0,0.0,1.0
3343,+ bc,3,0.0,3.0,0.0,1.0
3351,ped struck ,3,0.0,3.0,0.0,1.0
3353,kidney failure,3,0.0,3.0,0.0,1.0
3355,+blood culture,3,0.0,3.0,0.0,1.0
3357,would eval,3,0.0,3.0,0.0,1.0
3358,aaa transfer,3,0.0,3.0,0.0,1.0
3368,thoracic dissection,3,0.0,3.0,0.0,1.0
3369,increased ostomy output,3,0.0,3.0,0.0,1.0
3373,abnormal endoscopy,3,0.0,3.0,0.0,1.0
3374,pacer firing,3,0.0,3.0,0.0,1.0
3381,crohns  flare,3,0.0,3.0,0.0,1.0
3383,hypoxemia,3,0.0,3.0,0.0,1.0
3396,abd abcess,3,0.0,3.0,0.0,1.0
3399,fever s/p ercp,3,0.0,3.0,0.0,1.0
3403,?pna,3,0.0,3.0,0.0,1.0
3412,?urosepsis,3,0.0,3.0,0.0,1.0
3414,pancreatic ca,3,0.0,3.0,0.0,1.0
3421,sob/anemia,3,0.0,3.0,0.0,1.0
3424,post-op infection,3,0.0,3.0,0.0,1.0
3429,cardiogenic shock,3,0.0,3.0,0.0,1.0
3444,abdnormal ct,3,0.0,3.0,0.0,1.0
3450,"fever,nausea",3,0.0,3.0,0.0,1.0
3453,tx for ercp,3,0.0,3.0,0.0,1.0
3465,liver eval,3,0.0,3.0,0.0,1.0
3467,? stroke,3,0.0,3.0,0.0,1.0
3469,extremity pain,3,0.0,3.0,0.0,1.0
3471,+ blood culture,3,0.0,3.0,0.0,1.0
3474,abd pain with fever,3,0.0,3.0,0.0,1.0
3481,leg cramping,3,0.0,3.0,0.0,1.0
3485,open tib/fib fracture,3,0.0,3.0,0.0,1.0
3496,resp. distress,3,0.0,3.0,0.0,1.0
3499,airway,3,0.0,3.0,0.0,1.0
3503,intermittent confusion,3,0.0,3.0,0.0,1.0
3519,lymphoma,3,0.0,3.0,0.0,1.0
3526,"fall 15""",3,0.0,3.0,0.0,1.0
3533,behavior changes,3,0.0,3.0,0.0,1.0
3536,labour,3,0.0,3.0,0.0,1.0
3538,cold right foot,3,0.0,3.0,0.0,1.0
3553,+pna,3,0.0,3.0,0.0,1.0
3576,coughing blood,3,0.0,3.0,0.0,1.0
3587,dyspnea/hypoxia,3,0.0,3.0,0.0,1.0
3598,r tib/fib fx,3,0.0,3.0,0.0,1.0
3600,fx humerus,3,0.0,3.0,0.0,1.0
3605,infection r foot,3,0.0,3.0,0.0,1.0
3606,pulseless right foot,3,0.0,3.0,0.0,1.0
3609,head mass,3,0.0,3.0,0.0,1.0
3612,psych  eval,3,0.0,3.0,0.0,1.0
3615,bilat sdh,3,0.0,3.0,0.0,1.0
3620,r/o lgib,3,0.0,3.0,0.0,1.0
3621,aortic thrombus,3,0.0,3.0,0.0,1.0
3630,cardioversion,3,0.0,3.0,0.0,1.0
3631,fistula clotted,3,0.0,3.0,0.0,1.0
3637,anemia/weakness,3,0.0,3.0,0.0,1.0
3643,intubated seizure,3,0.0,3.0,0.0,1.0
3651,parietal mass,3,0.0,3.0,0.0,1.0
3656,bowel perf,3,0.0,3.0,0.0,1.0
3661,back and abd pain,3,0.0,3.0,0.0,1.0
3662,ble weakness,3,0.0,3.0,0.0,1.0
3683,sbo transfer,3,0.0,3.0,0.0,1.0
3689,change of mental status,3,0.0,3.0,0.0,1.0
3696,elev trop,3,0.0,3.0,0.0,1.0
3702,bleeding from trach,3,0.0,3.0,0.0,1.0
3704,vasculitis,3,0.0,3.0,0.0,1.0
3710,bowel perforation,3,0.0,3.0,0.0,1.0
3711,tx,3,0.0,3.0,0.0,1.0
3712,hct drop,3,0.0,3.0,0.0,1.0
3713,perforated diverticulitis,3,0.0,3.0,0.0,1.0
3718,cerebellar mass,3,0.0,3.0,0.0,1.0
3723,n/v/weakness,3,0.0,3.0,0.0,1.0
3738,right femur fracture,3,0.0,3.0,0.0,1.0
3744,abd pain/acities,3,0.0,3.0,0.0,1.0
3750,weakness/falls,3,0.0,3.0,0.0,1.0
3773,multiple sz,3,0.0,3.0,0.0,1.0
3776,paracentesis,3,0.0,3.0,0.0,1.0
3782,chron's flare,3,0.0,3.0,0.0,1.0
3790,l leg infection,3,0.0,3.0,0.0,1.0
3796,clogged j-tube,3,0.0,3.0,0.0,1.0
3801,respiratory failure,3,0.0,3.0,0.0,1.0
3805,bmt,3,0.0,3.0,0.0,1.0
3806,"sob,fever",3,0.0,3.0,0.0,1.0
3808,boating accident,3,0.0,3.0,0.0,1.0
3820,vom,3,0.0,3.0,0.0,1.0
3833,non verbal,3,0.0,3.0,0.0,1.0
3834,worsening weakness,3,0.0,3.0,0.0,1.0
3837,intubated tx,3,0.0,3.0,0.0,1.0
3844,b/l hip pain,3,0.0,3.0,0.0,1.0
3848,gtube fell out,3,0.0,3.0,0.0,1.0
3854,xfer,3,0.0,3.0,0.0,1.0
3861,l groin swelling,3,0.0,3.0,0.0,1.0
3867,low  hct,3,0.0,3.0,0.0,1.0
3869,frontal lobe mass,3,0.0,3.0,0.0,1.0
3870,jaundiced,3,0.0,3.0,0.0,1.0
3872,left elbow fx,3,0.0,3.0,0.0,1.0
3878,+sah,3,0.0,3.0,0.0,1.0
3885,right hip pain s/p fall,3,0.0,3.0,0.0,1.0
3890,weakness/fatigue,3,0.0,3.0,0.0,1.0
3894,s/p bmt,3,0.0,3.0,0.0,1.0
3902,rue numbness,3,0.0,3.0,0.0,1.0
3903,abnormal  labs,3,0.0,3.0,0.0,1.0
3918,heartblock,3,0.0,3.0,0.0,1.0
3919,l elbow cellulitis,3,0.0,3.0,0.0,1.0
3921,liver disease,3,0.0,3.0,0.0,1.0
3927,abd ,3,0.0,3.0,0.0,1.0
3931,chest mass,3,0.0,3.0,0.0,1.0
3932,left hip pain s/p fall,3,0.0,3.0,0.0,1.0
3935,paranoid ideations,3,0.0,3.0,0.0,1.0
3938,right pleural effusion,3,0.0,3.0,0.0,1.0
3940,increased seizure activity,3,0.0,3.0,0.0,1.0
3947,sob/low sat,3,0.0,3.0,0.0,1.0
3948,progressive weakness,3,0.0,3.0,0.0,1.0
3949,trigger,3,0.0,3.0,0.0,1.0
3951,dialysis,3,0.0,3.0,0.0,1.0
3952,eu critical/stroke,3,0.0,3.0,0.0,1.0
3954,l dvt,3,0.0,3.0,0.0,1.0
3963,rectus sheath hematoma,3,0.0,3.0,0.0,1.0
3970,hypernatremia,3,0.0,3.0,0.0,1.0
3981,fevers/cough,3,0.0,3.0,0.0,1.0
3985,carotid occlusion,3,0.0,3.0,0.0,1.0
3986,sent for eval,3,0.0,3.0,0.0,1.0
3993,b thigh pain,3,0.0,3.0,0.0,1.0
3997,acute leukemia,3,0.0,3.0,0.0,1.0
4010,mediastinal mass,3,0.0,3.0,0.0,1.0
4012,stab to neck,3,0.0,3.0,0.0,1.0
4020,bilat leg weakness,3,0.0,3.0,0.0,1.0
4026,exertional cp,3,0.0,3.0,0.0,1.0
4036,increased secretions,3,0.0,3.0,0.0,1.0
4052,pelvic mass,3,0.0,3.0,0.0,1.0
4058,sob/tachycardia,3,0.0,3.0,0.0,1.0
4061,c6 fx,3,0.0,3.0,0.0,1.0
4067,right hip fracture,3,0.0,3.0,0.0,1.0
4069,s/p cpr,3,0.0,3.0,0.0,1.0
4070,?aspiration,3,0.0,3.0,0.0,1.0
4072,incarcerated hernia,3,0.0,3.0,0.0,1.0
4073,positive appe,3,0.0,3.0,0.0,1.0
4076,bil  leg  weakness,3,0.0,3.0,0.0,1.0
4079,neutropenic,3,0.0,3.0,0.0,1.0
4081,large bowel obstruction,3,0.0,3.0,0.0,1.0
4083,major trauma &#___; blunt,3,0.0,3.0,0.0,1.0
4089,clogged fistula,3,0.0,3.0,0.0,1.0
4090,ped,3,0.0,3.0,0.0,1.0
4092,elevated lft,3,0.0,3.0,0.0,1.0
4097,abdominal abscess,3,0.0,3.0,0.0,1.0
4098,r/o peritonitis,3,0.0,3.0,0.0,1.0
4106,fever post op,3,0.0,3.0,0.0,1.0
4111,pelvis fx,3,0.0,3.0,0.0,1.0
4122,ms  changes,3,0.0,3.0,0.0,1.0
4126,lethargy/confusion,3,0.0,3.0,0.0,1.0
4129,maxillary fracture,3,0.0,3.0,0.0,1.0
4146,redness at surgical site,2,0.0,2.0,0.0,1.0
4148,left ankle redness,2,0.0,2.0,0.0,1.0
4153,presyncopal,2,0.0,2.0,0.0,1.0
4162,s/p fall right hip fx,2,0.0,2.0,0.0,1.0
4168,mets,2,0.0,2.0,0.0,1.0
4169,auto motorcycle collision,2,0.0,2.0,0.0,1.0
4172,leg erythema,2,0.0,2.0,0.0,1.0
4173,sob s/p fall,2,0.0,2.0,0.0,1.0
4174,ab,2,0.0,2.0,0.0,1.0
4185,l1 compression fx,2,0.0,2.0,0.0,1.0
4186,n/v and abd pain,2,0.0,2.0,0.0,1.0
4188,abnormal labs/abd pain,2,0.0,2.0,0.0,1.0
4192,abdomenal pain,2,0.0,2.0,0.0,1.0
4193,open tib/fib fx,2,0.0,2.0,0.0,1.0
4195,ped struck/head injury,2,0.0,2.0,0.0,1.0
4200,gun shot wound,2,0.0,2.0,0.0,1.0
4210,fistula infection,2,0.0,2.0,0.0,1.0
4213,inc hr,2,0.0,2.0,0.0,1.0
4221,lung ca,2,0.0,2.0,0.0,1.0
4223,___ aggitated,2,0.0,2.0,0.0,1.0
4224,cri,2,0.0,2.0,0.0,1.0
4227,fever/sepsis,2,0.0,2.0,0.0,1.0
4231,sma occlusion,2,0.0,2.0,0.0,1.0
4238,fever/diahrrea,2,0.0,2.0,0.0,1.0
4240,abdominal pain/n/v/d,2,0.0,2.0,0.0,1.0
4241,elev ck,2,0.0,2.0,0.0,1.0
4242,cold leg,2,0.0,2.0,0.0,1.0
4245,? pericardial effusion,2,0.0,2.0,0.0,1.0
4251,rheum consult,2,0.0,2.0,0.0,1.0
4254,hemo/pneumo,2,0.0,2.0,0.0,1.0
4257,ftt/weak,2,0.0,2.0,0.0,1.0
4259,l foot wound eval,2,0.0,2.0,0.0,1.0
4261,"weakness,anemia",2,0.0,2.0,0.0,1.0
4262,r hip pain s/p fall,2,0.0,2.0,0.0,1.0
4264,ica dissection,2,0.0,2.0,0.0,1.0
4266,hepatic failure,2,0.0,2.0,0.0,1.0
4269,j tube eval,2,0.0,2.0,0.0,1.0
4272,chest reddness,2,0.0,2.0,0.0,1.0
4273,?cord compression,2,0.0,2.0,0.0,1.0
4276,+ bld cx,2,0.0,2.0,0.0,1.0
4279,admit,2,0.0,2.0,0.0,1.0
4281,cp abd pain,2,0.0,2.0,0.0,1.0
4283,ich/transfer,2,0.0,2.0,0.0,1.0
4284,r hand eval,2,0.0,2.0,0.0,1.0
4288,occipital bleed,2,0.0,2.0,0.0,1.0
4292,s/p cardioversion,2,0.0,2.0,0.0,1.0
4296,abnormal vq scan,2,0.0,2.0,0.0,1.0
4303,left sided pelvic pain,2,0.0,2.0,0.0,1.0
4304,brain met,2,0.0,2.0,0.0,1.0
4306,n/v/abd pain ,2,0.0,2.0,0.0,1.0
4312,fever/rigors,2,0.0,2.0,0.0,1.0
4314,l heel wound,2,0.0,2.0,0.0,1.0
4323,right foot cold,2,0.0,2.0,0.0,1.0
4332,groin abscess,2,0.0,2.0,0.0,1.0
4333,obstructing kidney stone,2,0.0,2.0,0.0,1.0
4334,f/c,2,0.0,2.0,0.0,1.0
4335,crohn's flare,2,0.0,2.0,0.0,1.0
4340,elevated bun,2,0.0,2.0,0.0,1.0
4354,mvc vs tree,2,0.0,2.0,0.0,1.0
4355,fluid in ears,2,0.0,2.0,0.0,1.0
4360,sigmoid volvulus,2,0.0,2.0,0.0,1.0
4363,r/o aspiration pna,2,0.0,2.0,0.0,1.0
4366,rt femur fx,2,0.0,2.0,0.0,1.0
4370,?ectopic,2,0.0,2.0,0.0,1.0
4371,+ gallstones,2,0.0,2.0,0.0,1.0
4372,abdominal pain/ back pain,2,0.0,2.0,0.0,1.0
4376,fourniers gangrene,2,0.0,2.0,0.0,1.0
4379,pea arrest,2,0.0,2.0,0.0,1.0
4383,fever/tachycardia,2,0.0,2.0,0.0,1.0
4387,abd pain/gallstones,2,0.0,2.0,0.0,1.0
4388,low hb,2,0.0,2.0,0.0,1.0
4389,toe necrosis,2,0.0,2.0,0.0,1.0
4391,recheck labs,2,0.0,2.0,0.0,1.0
4395,hand cellulitis,2,0.0,2.0,0.0,1.0
4399,ptosis,2,0.0,2.0,0.0,1.0
4405,airway edema,2,0.0,2.0,0.0,1.0
4409,fever/cp,2,0.0,2.0,0.0,1.0
4411,necrotic finger,2,0.0,2.0,0.0,1.0
4415,r/o ileus,2,0.0,2.0,0.0,1.0
4417,cellulitis ,2,0.0,2.0,0.0,1.0
4424,temporal mass,2,0.0,2.0,0.0,1.0
4426,septic r knee,2,0.0,2.0,0.0,1.0
4429,slurred  speech,2,0.0,2.0,0.0,1.0
4430,depression/requesting detox,2,0.0,2.0,0.0,1.0
4439,leaking g tube,2,0.0,2.0,0.0,1.0
4446,l heel ulcer,2,0.0,2.0,0.0,1.0
4458,sob/cough/hypoxia,2,0.0,2.0,0.0,1.0
4462,sudden weakness,2,0.0,2.0,0.0,1.0
4464,preg/fever,2,0.0,2.0,0.0,1.0
4465,h/a w/ fever,2,0.0,2.0,0.0,1.0
4466,hypotensive transfer,2,0.0,2.0,0.0,1.0
4476,memory issues,2,0.0,2.0,0.0,1.0
4478,? abnl labs,2,0.0,2.0,0.0,1.0
4479,lupus flare,2,0.0,2.0,0.0,1.0
4483,swollen neck,2,0.0,2.0,0.0,1.0
4491,superpubic pain,2,0.0,2.0,0.0,1.0
4492,unreponsive,2,0.0,2.0,0.0,1.0
4494,liver ca,2,0.0,2.0,0.0,1.0
4498,ruptured appy,2,0.0,2.0,0.0,1.0
4500,throat ca,2,0.0,2.0,0.0,1.0
4505,weak/hypotension,2,0.0,2.0,0.0,1.0
4507,sob x 2 weeks,2,0.0,2.0,0.0,1.0
4512,s/p v-tach,2,0.0,2.0,0.0,1.0
4523,intracranial hemmorhage,2,0.0,2.0,0.0,1.0
4525,clogged peg tube,2,0.0,2.0,0.0,1.0
4531,aphasia ,2,0.0,2.0,0.0,1.0
4533,assult,2,0.0,2.0,0.0,1.0
4536,crush inj,2,0.0,2.0,0.0,1.0
4540,fever post chemo,2,0.0,2.0,0.0,1.0
4544,ovarian ca,2,0.0,2.0,0.0,1.0
4545,aortitis,2,0.0,2.0,0.0,1.0
4548,annorexia,2,0.0,2.0,0.0,1.0
4555,intubated mvc,2,0.0,2.0,0.0,1.0
4560,n/v abnormal labs,2,0.0,2.0,0.0,1.0
4565,clotted avf,2,0.0,2.0,0.0,1.0
4570,new masses,2,0.0,2.0,0.0,1.0
4571,sob/htn,2,0.0,2.0,0.0,1.0
4575,neuro deficits,2,0.0,2.0,0.0,1.0
4581,car vs. tree,2,0.0,2.0,0.0,1.0
4582,cloudy urine,2,0.0,2.0,0.0,1.0
4586,l hip infection,2,0.0,2.0,0.0,1.0
4594,perf,2,0.0,2.0,0.0,1.0
4596,diplobia,2,0.0,2.0,0.0,1.0
4598,acute appy,2,0.0,2.0,0.0,1.0
4599,calcaneus fx,2,0.0,2.0,0.0,1.0
4602,petechia,2,0.0,2.0,0.0,1.0
4605,l elbow infection,2,0.0,2.0,0.0,1.0
4608,"weakness,diarrhea",2,0.0,2.0,0.0,1.0
4612,expressive aphagia,2,0.0,2.0,0.0,1.0
4615,spinal infection,2,0.0,2.0,0.0,1.0
4617,vertebral artery dissection,2,0.0,2.0,0.0,1.0
4628,bilat dvt's,2,0.0,2.0,0.0,1.0
4631,rt side pain,2,0.0,2.0,0.0,1.0
4632,cholelithiasis,2,0.0,2.0,0.0,1.0
4635,failed ett,2,0.0,2.0,0.0,1.0
4636,ich s/p fall,2,0.0,2.0,0.0,1.0
4639,blocked av fistula,2,0.0,2.0,0.0,1.0
4640,ss crisis,2,0.0,2.0,0.0,1.0
4643,r/o aaa,2,0.0,2.0,0.0,1.0
4651,ng tube clogged,2,0.0,2.0,0.0,1.0
4652,cp/jaw pain,2,0.0,2.0,0.0,1.0
4657,sob on exertion,2,0.0,2.0,0.0,1.0
4658,abd pain fevers,2,0.0,2.0,0.0,1.0
4661,c7 fx,2,0.0,2.0,0.0,1.0
4664,r heel ulcer,2,0.0,2.0,0.0,1.0
4669,short of breathe,2,0.0,2.0,0.0,1.0
4670,abnl holter,2,0.0,2.0,0.0,1.0
4673,left dvt,2,0.0,2.0,0.0,1.0
4681,spinal abscess,2,0.0,2.0,0.0,1.0
4683,leg pain ,2,0.0,2.0,0.0,1.0
4685,generalized body pain,2,0.0,2.0,0.0,1.0
4688,fever/abnormal labs,2,0.0,2.0,0.0,1.0
4696,fall from 15 height,2,0.0,2.0,0.0,1.0
4697,fx elbow,2,0.0,2.0,0.0,1.0
4699,difficulty speaking ,2,0.0,2.0,0.0,1.0
4700,weak dizzy,2,0.0,2.0,0.0,1.0
4710,r/o obstruction,2,0.0,2.0,0.0,1.0
4722,"vomiting,nausea",2,0.0,2.0,0.0,1.0
4723,elevated ammonia,2,0.0,2.0,0.0,1.0
4726,decreased ileostomy output,2,0.0,2.0,0.0,1.0
4734,low platelet count,2,0.0,2.0,0.0,1.0
4737,abnl labs ,2,0.0,2.0,0.0,1.0
4744,partial sz,2,0.0,2.0,0.0,1.0
4747,s/p transplant,2,0.0,2.0,0.0,1.0
4749,m/s changes,2,0.0,2.0,0.0,1.0
4750,r hemiparesis,2,0.0,2.0,0.0,1.0
4751,acute cva,2,0.0,2.0,0.0,1.0
4757,change ms ,2,0.0,2.0,0.0,1.0
4762,___ transfer,2,0.0,2.0,0.0,1.0
4763,r foot abscess,2,0.0,2.0,0.0,1.0
4767,r/o cva ,2,0.0,2.0,0.0,1.0
4770,t4 fx,2,0.0,2.0,0.0,1.0
4772,abd distended,2,0.0,2.0,0.0,1.0
4775,peg eval,2,0.0,2.0,0.0,1.0
4780,vomiting/___,2,0.0,2.0,0.0,1.0
4781,l arm infx,2,0.0,2.0,0.0,1.0
4784,car vs house,2,0.0,2.0,0.0,1.0
4792,inc sz activity,2,0.0,2.0,0.0,1.0
4796,diff ambulating ,2,0.0,2.0,0.0,1.0
4797,occlusion,2,0.0,2.0,0.0,1.0
4803,n/v  dizzy,2,0.0,2.0,0.0,1.0
4812,weakness/confusion,2,0.0,2.0,0.0,1.0
4814,left mandible fx,2,0.0,2.0,0.0,1.0
4816,hyper k,2,0.0,2.0,0.0,1.0
4818,lethargy/fever,2,0.0,2.0,0.0,1.0
4825,weakness/abd pain,2,0.0,2.0,0.0,1.0
4827,rle redness and swelling,2,0.0,2.0,0.0,1.0
4830,failed stress test,2,0.0,2.0,0.0,1.0
4833,ulcerative ___s,2,0.0,2.0,0.0,1.0
4838,leg swelling/redness,2,0.0,2.0,0.0,1.0
4840,back pain/unable to ambulate,2,0.0,2.0,0.0,1.0
4847,positive trop,2,0.0,2.0,0.0,1.0
4853,fx femur,2,0.0,2.0,0.0,1.0
4860,neck swelling ,2,0.0,2.0,0.0,1.0
4861,delirious,2,0.0,2.0,0.0,1.0
4864,r thigh hematoma,2,0.0,2.0,0.0,1.0
4865,active labor,2,0.0,2.0,0.0,1.0
4867,cellulitis of face,2,0.0,2.0,0.0,1.0
4870,disseminated zoster,2,0.0,2.0,0.0,1.0
4872,unresponsive/intubated,2,0.0,2.0,0.0,1.0
4881,forearm fracture,2,0.0,2.0,0.0,1.0
4891,bilateral pe's,2,0.0,2.0,0.0,1.0
4895,needs rehab,2,0.0,2.0,0.0,1.0
4896,swollen legs,2,0.0,2.0,0.0,1.0
4898,g-tube placement,2,0.0,2.0,0.0,1.0
4903,fever/ nausea,2,0.0,2.0,0.0,1.0
4911,abd  pain  diarrhea,2,0.0,2.0,0.0,1.0
4919,worsening lfts,2,0.0,2.0,0.0,1.0
4920,stroke transfer,2,0.0,2.0,0.0,1.0
4928,b ankle fx,2,0.0,2.0,0.0,1.0
4938,hip pain s/p fall,2,0.0,2.0,0.0,1.0
4946,bicyclist struck transfer,2,0.0,2.0,0.0,1.0
4948,collapsed lung,2,0.0,2.0,0.0,1.0
4953,infected foot ulcer,2,0.0,2.0,0.0,1.0
4957,r rib fractures,2,0.0,2.0,0.0,1.0
4958,clotted dialysis catheter,2,0.0,2.0,0.0,1.0
4960,intubated sepsis,2,0.0,2.0,0.0,1.0
4964,fever/hypoxia,2,0.0,2.0,0.0,1.0
4966,l clavicle fracture,2,0.0,2.0,0.0,1.0
4969,liver dz,2,0.0,2.0,0.0,1.0
4973,mcc ,2,0.0,2.0,0.0,1.0
4982,elevated cpk,2,0.0,2.0,0.0,1.0
4983,l forearm fx,2,0.0,2.0,0.0,1.0
4985,foot wound ,2,0.0,2.0,0.0,1.0
4989,chest pain/weakness,2,0.0,2.0,0.0,1.0
4993,carotid stenosis,2,0.0,2.0,0.0,1.0
4994,?sdh,2,0.0,2.0,0.0,1.0
4997,shortness of breath/abd pain,2,0.0,2.0,0.0,1.0
5012,needs cards eval,2,0.0,2.0,0.0,1.0
5019,s/p turp,2,0.0,2.0,0.0,1.0
5023,ste,2,0.0,2.0,0.0,1.0
5024,r/o chf,2,0.0,2.0,0.0,1.0
5028,dyspnea/hemoptysis,2,0.0,2.0,0.0,1.0
5031,fall 15 feet,2,0.0,2.0,0.0,1.0
5032,"fever,headache",2,0.0,2.0,0.0,1.0
5034,leg,2,0.0,2.0,0.0,1.0
5042,post partum htn,2,0.0,2.0,0.0,1.0
5052,ftt ,2,0.0,2.0,0.0,1.0
5053,c-diff,2,0.0,2.0,0.0,1.0
5058,pneumoperitoneum,2,0.0,2.0,0.0,1.0
5060,right elbow infection,2,0.0,2.0,0.0,1.0
5061,tibial plateau fx,2,0.0,2.0,0.0,1.0
5071,rafib,2,0.0,2.0,0.0,1.0
5075,fistula ulcer,2,0.0,2.0,0.0,1.0
5082,s/p diaphoresis,2,0.0,2.0,0.0,1.0
5084,lyme,2,0.0,2.0,0.0,1.0
5085,cancer,2,0.0,2.0,0.0,1.0
5086,n/v x 2 weeks,2,0.0,2.0,0.0,1.0
5089,esoph obstruction,2,0.0,2.0,0.0,1.0
5091,lethargy/weakness,2,0.0,2.0,0.0,1.0
5093,hyponatremic,2,0.0,2.0,0.0,1.0
5105,sob/copd,2,0.0,2.0,0.0,1.0
5106,resolved facial droop,2,0.0,2.0,0.0,1.0
5112,r/o appendicitis,2,0.0,2.0,0.0,1.0
5116,sob/doe,2,0.0,2.0,0.0,1.0
5120,rectal pain/bleeding,2,0.0,2.0,0.0,1.0
5130,positive stress test,2,0.0,2.0,0.0,1.0
5131,nausea/dry heaves,2,0.0,2.0,0.0,1.0
5136,"sob,fatigue",2,0.0,2.0,0.0,1.0
5140,fall l hip pain,2,0.0,2.0,0.0,1.0
5149,?abnl labs,2,0.0,2.0,0.0,1.0
5150,epigastric pain/cp,2,0.0,2.0,0.0,1.0
5151,frontal lobe bleed,2,0.0,2.0,0.0,1.0
5157,blood in stools,2,0.0,2.0,0.0,1.0
5158,s/p drowning,2,0.0,2.0,0.0,1.0
5171,hypoglyceamic,2,0.0,2.0,0.0,1.0
5172,unstable angina,2,0.0,2.0,0.0,1.0
5177,ms change..,2,0.0,2.0,0.0,1.0
5187,?new afib,2,0.0,2.0,0.0,1.0
5188,intubation,2,0.0,2.0,0.0,1.0
5194,lt hip fx,2,0.0,2.0,0.0,1.0
5196,b/l le edema,2,0.0,2.0,0.0,1.0
5198,bleeding av fistula,2,0.0,2.0,0.0,1.0
5201,spinal fx,2,0.0,2.0,0.0,1.0
5207,ftt/depression,2,0.0,2.0,0.0,1.0
5208,painless jaundice,2,0.0,2.0,0.0,1.0
5209,od tylenol,2,0.0,2.0,0.0,1.0
5212,occipital mass,2,0.0,2.0,0.0,1.0
5215,mania/paranoia,2,0.0,2.0,0.0,1.0
5220,neurosurg eval,2,0.0,2.0,0.0,1.0
5230,chest pain and sob,2,0.0,2.0,0.0,1.0
5233,? gib,2,0.0,2.0,0.0,1.0
5240,sob/ ekg changes,2,0.0,2.0,0.0,1.0
5241,pericarditis,2,0.0,2.0,0.0,1.0
5243,low grade fever,2,0.0,2.0,0.0,1.0
5245,cardiac,2,0.0,2.0,0.0,1.0
5246,failed swallow test,2,0.0,2.0,0.0,1.0
5255,admit for ect,2,0.0,2.0,0.0,1.0
5263,"fall 30""",2,0.0,2.0,0.0,1.0
5265,difficulty with speech,2,0.0,2.0,0.0,1.0
5266,si ___,2,0.0,2.0,0.0,1.0
5270,right leg ulcer,2,0.0,2.0,0.0,1.0
5274,fistula blocked,2,0.0,2.0,0.0,1.0
5282,l leg swelling and redness,2,0.0,2.0,0.0,1.0
5286,ruptured appendix,2,0.0,2.0,0.0,1.0
5289,right flank pain ,2,0.0,2.0,0.0,1.0
5295,malaria,2,0.0,2.0,0.0,1.0
5297,falls/weakness,2,0.0,2.0,0.0,1.0
5318,weak/shakey,2,0.0,2.0,0.0,1.0
5319,sbp,2,0.0,2.0,0.0,1.0
5322,abd cellulitis,2,0.0,2.0,0.0,1.0
5326,r foot redness/swelling,2,0.0,2.0,0.0,1.0
5328,low hemoglobin,2,0.0,2.0,0.0,1.0
5330,increased weakness,2,0.0,2.0,0.0,1.0
5334,dialysis access,2,0.0,2.0,0.0,1.0
5335,abd pain s/p procedure,2,0.0,2.0,0.0,1.0
5340,dehydrated ,2,0.0,2.0,0.0,1.0
5341,blast crisis,2,0.0,2.0,0.0,1.0
5348,car vs pole,2,0.0,2.0,0.0,1.0
5351,cp/diaphoresis,2,0.0,2.0,0.0,1.0
5355,dislodged tube,2,0.0,2.0,0.0,1.0
5361,right pneumothorax,2,0.0,2.0,0.0,1.0
5369,"sob,weakness",2,0.0,2.0,0.0,1.0
5371,new lung mass,2,0.0,2.0,0.0,1.0
5372,distention,2,0.0,2.0,0.0,1.0
5373,?appendicitis,2,0.0,2.0,0.0,1.0
5386,transfer for ercp,2,0.0,2.0,0.0,1.0
5407,hematemisis,2,0.0,2.0,0.0,1.0
5409,s/p fall with head injury,2,0.0,2.0,0.0,1.0
5410,"sob,edema",2,0.0,2.0,0.0,1.0
5416,r/o labor,2,0.0,2.0,0.0,1.0
5425,15 foot fall,2,0.0,2.0,0.0,1.0
5431,altered mental status ,2,0.0,2.0,0.0,1.0
5432,right ankle infection,2,0.0,2.0,0.0,1.0
5435,bilat leg pains,2,0.0,2.0,0.0,1.0
5437,n/v confusion,2,0.0,2.0,0.0,1.0
5439,"chills,fever",2,0.0,2.0,0.0,1.0
5448,3rd degree heart block,2,0.0,2.0,0.0,1.0
5452,fall from 5 steps,2,0.0,2.0,0.0,1.0
5455,back pain/n/v,2,0.0,2.0,0.0,1.0
5457,low back pain/vomiting,2,0.0,2.0,0.0,1.0
5462,r/o ischemic bowel,2,0.0,2.0,0.0,1.0
5464,intermittant chest pain,2,0.0,2.0,0.0,1.0
5467,lower extremity tingling,2,0.0,2.0,0.0,1.0
5473,30 foot fall,2,0.0,2.0,0.0,1.0
5477,ue weakness,2,0.0,2.0,0.0,1.0
5480,ischemic r foot,2,0.0,2.0,0.0,1.0
5483,s/p asystole,2,0.0,2.0,0.0,1.0
5485,sob/lethargic,2,0.0,2.0,0.0,1.0
5492,acetabular fx,2,0.0,2.0,0.0,1.0
5493,weak legs,2,0.0,2.0,0.0,1.0
5498,biliary dilation,2,0.0,2.0,0.0,1.0
5499,r ptx,2,0.0,2.0,0.0,1.0
5501,no appetite,2,0.0,2.0,0.0,1.0
5506,perforated diverticulum,2,0.0,2.0,0.0,1.0
