,complaint,total,home_count,admit_count,home_pp,admit_pp
1316,eye discharge,12,11.0,1.0,0.9166666666666666,0.08333333333333333
1317,inability to ambulate,12,11.0,1.0,0.9166666666666666,0.08333333333333333
1321,rt knee pain,12,12.0,0.0,1.0,0.0
1323,rt ankle pain,12,12.0,0.0,1.0,0.0
1324,b foot swelling,12,10.0,2.0,0.8333333333333334,0.16666666666666666
1329,exposure to communicable disease,11,11.0,0.0,1.0,0.0
1330,requesting eval,11,11.0,0.0,1.0,0.0
1333,carbon monoxide exposure,11,11.0,0.0,1.0,0.0
1336,headstrike,11,9.0,2.0,0.8181818181818182,0.18181818181818182
1338,r knee laceration,11,11.0,0.0,1.0,0.0
1340,face pain,11,10.0,1.0,0.9090909090909091,0.09090909090909091
1342,rt arm pain,11,10.0,1.0,0.9090909090909091,0.09090909090909091
1348,scapula pain,11,9.0,2.0,0.8181818181818182,0.18181818181818182
1349,l forearm pain,11,10.0,1.0,0.9090909090909091,0.09090909090909091
1353,vaginal pain/itch,11,10.0,1.0,0.9090909090909091,0.09090909090909091
1354,std,11,11.0,0.0,1.0,0.0
1358,r side pain,11,9.0,2.0,0.8181818181818182,0.18181818181818182
1359,left finger injury,11,11.0,0.0,1.0,0.0
1360,right eye swelling,11,10.0,1.0,0.9090909090909091,0.09090909090909091
1361,hoarse voice,11,11.0,0.0,1.0,0.0
1362,bilateral knee pain,11,11.0,0.0,1.0,0.0
1363,sore throat ,11,11.0,0.0,1.0,0.0
1365,mid back pain,11,11.0,0.0,1.0,0.0
1369,g tube eval,11,9.0,2.0,0.8181818181818182,0.18181818181818182
1370,l forearm laceration,11,11.0,0.0,1.0,0.0
1373,penile swelling,11,10.0,1.0,0.9090909090909091,0.09090909090909091
1376,s/p ped struck,11,11.0,0.0,1.0,0.0
1377,right arm numbness,11,9.0,2.0,0.8181818181818182,0.18181818181818182
1379,right wrist injury,11,11.0,0.0,1.0,0.0
1381,right thumb injury,11,11.0,0.0,1.0,0.0
1391,left knee swelling,11,10.0,1.0,0.9090909090909091,0.09090909090909091
1392,left eye injury,11,11.0,0.0,1.0,0.0
1397,sciatica,11,10.0,1.0,0.9090909090909091,0.09090909090909091
1398,unilateral reddened hot limb,11,10.0,1.0,0.9090909090909091,0.09090909090909091
1402,uri sx,10,9.0,1.0,0.9,0.1
1405,re-eval,10,9.0,1.0,0.9,0.1
1407,paresthesia,10,9.0,1.0,0.9,0.1
1410,head injury s/p fall,10,10.0,0.0,1.0,0.0
1415,dizziness ,10,9.0,1.0,0.9,0.1
1428,eye trauma,10,9.0,1.0,0.9,0.1
1436,anxiety attack,10,9.0,1.0,0.9,0.1
1437,mouse bite,10,10.0,0.0,1.0,0.0
1438,forehead lac,10,10.0,0.0,1.0,0.0
1441,right eye injury,10,10.0,0.0,1.0,0.0
1442,left elbow injury,10,10.0,0.0,1.0,0.0
1444,migraine ha,10,10.0,0.0,1.0,0.0
1445,migrane,10,10.0,0.0,1.0,0.0
1449,left eye irritation,10,10.0,0.0,1.0,0.0
1451,left thumb injury,10,10.0,0.0,1.0,0.0
1456,feeding tube eval,10,9.0,1.0,0.9,0.1
1457,lac to finger,10,10.0,0.0,1.0,0.0
1458,l buttock pain,10,9.0,1.0,0.9,0.1
1459,needle stick,10,10.0,0.0,1.0,0.0
1460,right sided back pain,10,10.0,0.0,1.0,0.0
1469,cold sx's,10,10.0,0.0,1.0,0.0
1474,foley cath eval,10,9.0,1.0,0.9,0.1
1475,abrasion,10,10.0,0.0,1.0,0.0
1480,l cp,10,9.0,1.0,0.9,0.1
1489,b eye redness,9,8.0,1.0,0.8888888888888888,0.1111111111111111
1499,skin tear,9,8.0,1.0,0.8888888888888888,0.1111111111111111
1501,l axilla pain,9,8.0,1.0,0.8888888888888888,0.1111111111111111
1503,chemical burn,9,9.0,0.0,1.0,0.0
1504,l eye injury,9,9.0,0.0,1.0,0.0
1508,head trauma,9,8.0,1.0,0.8888888888888888,0.1111111111111111
1513,s/p  fall,9,8.0,1.0,0.8888888888888888,0.1111111111111111
1518,bruising,9,9.0,0.0,1.0,0.0
1520,withdrawel,9,8.0,1.0,0.8888888888888888,0.1111111111111111
1523,conjunctivitis,9,9.0,0.0,1.0,0.0
1534,?allergic rxn,9,8.0,1.0,0.8888888888888888,0.1111111111111111
1536,work injury,9,8.0,1.0,0.8888888888888888,0.1111111111111111
1539,right elbow swelling,9,8.0,1.0,0.8888888888888888,0.1111111111111111
1541,finger numbness,9,8.0,1.0,0.8888888888888888,0.1111111111111111
1545,back pain s/p mvc,9,9.0,0.0,1.0,0.0
1547,nasal trauma,9,9.0,0.0,1.0,0.0
1551,l foot laceration,9,9.0,0.0,1.0,0.0
1554,left thumb pain,9,9.0,0.0,1.0,0.0
1572,b eye eval,9,8.0,1.0,0.8888888888888888,0.1111111111111111
1573,l neck swelling,9,9.0,0.0,1.0,0.0
1574,left facial numbness,9,9.0,0.0,1.0,0.0
1580,witnessed fall,9,8.0,1.0,0.8888888888888888,0.1111111111111111
1582,wick removal,9,9.0,0.0,1.0,0.0
1584,right great toe pain,9,9.0,0.0,1.0,0.0
1585,leg lac,9,8.0,1.0,0.8888888888888888,0.1111111111111111
1586,finger eval,9,8.0,1.0,0.8888888888888888,0.1111111111111111
1589,r great toe pain,9,9.0,0.0,1.0,0.0
1590,ble pain,9,8.0,1.0,0.8888888888888888,0.1111111111111111
1594,rt flank pain,9,9.0,0.0,1.0,0.0
1600,knee inj,9,9.0,0.0,1.0,0.0
1603,left heel pain,9,8.0,1.0,0.8888888888888888,0.1111111111111111
1606,rapid heart rate,9,8.0,1.0,0.8888888888888888,0.1111111111111111
1608,?allergic reaction,9,9.0,0.0,1.0,0.0
1611,smoke exposure,9,8.0,1.0,0.8888888888888888,0.1111111111111111
1613,hernia pain,8,8.0,0.0,1.0,0.0
1616,r scapula pain,8,8.0,0.0,1.0,0.0
1617,?abscess,8,7.0,1.0,0.875,0.125
1619,sore throat/cough,8,8.0,0.0,1.0,0.0
1624,rue pain,8,8.0,0.0,1.0,0.0
1627,thoracic pain,8,8.0,0.0,1.0,0.0
1628,sunburn,8,7.0,1.0,0.875,0.125
1637,rhinitis,8,8.0,0.0,1.0,0.0
1641,right eye irritation,8,8.0,0.0,1.0,0.0
1642,tongue bleeding,8,7.0,1.0,0.875,0.125
1647,nose laceration,8,8.0,0.0,1.0,0.0
1650,b calf pain,8,8.0,0.0,1.0,0.0
1658,room spinning,8,7.0,1.0,0.875,0.125
1660,left finger pain,8,8.0,0.0,1.0,0.0
1662,ear lac,8,8.0,0.0,1.0,0.0
1666,right hand burn,8,8.0,0.0,1.0,0.0
1675,left ankle inj,8,7.0,1.0,0.875,0.125
1678,left arm tingling,8,7.0,1.0,0.875,0.125
1687,etoh ,8,8.0,0.0,1.0,0.0
1690,uti s/s,8,7.0,1.0,0.875,0.125
1694,needs meds,8,8.0,0.0,1.0,0.0
1698,neck,8,7.0,1.0,0.875,0.125
1701,preg/bleeding,8,8.0,0.0,1.0,0.0
1702,runny nose,8,8.0,0.0,1.0,0.0
1703,left finger lac,8,8.0,0.0,1.0,0.0
1704,social work consult,8,7.0,1.0,0.875,0.125
1706,neck pain ,8,8.0,0.0,1.0,0.0
1715,? od,8,8.0,0.0,1.0,0.0
1716,l elbow injury,8,7.0,1.0,0.875,0.125
1722,facial tingling,8,7.0,1.0,0.875,0.125
1724,clogged feeding tube,8,7.0,1.0,0.875,0.125
1728,hand burn,8,7.0,1.0,0.875,0.125
1730,floaters,8,7.0,1.0,0.875,0.125
1736,left neck pain,8,7.0,1.0,0.875,0.125
1737,buttock abcess,8,7.0,1.0,0.875,0.125
1738,ha/neck pain,8,8.0,0.0,1.0,0.0
1740,asthma exac,8,8.0,0.0,1.0,0.0
1745,tooth ache,8,8.0,0.0,1.0,0.0
1747,fall head strike,8,8.0,0.0,1.0,0.0
1750,r/o shingles,8,7.0,1.0,0.875,0.125
1751,cast too tight,8,8.0,0.0,1.0,0.0
1757,facial burn,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1760,b wrist pain,7,7.0,0.0,1.0,0.0
1761,anxiety/depression,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1763,high b/p,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1764,right toe injury,7,7.0,0.0,1.0,0.0
1765,hemorrhoids,7,7.0,0.0,1.0,0.0
1767,hyperventilation,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1768,nasal packing removal,7,7.0,0.0,1.0,0.0
1770,admits to etoh,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1773,? shingles,7,7.0,0.0,1.0,0.0
1776,r eye foreign body sensation,7,7.0,0.0,1.0,0.0
1778,ring stuck on finger,7,7.0,0.0,1.0,0.0
1780,laryngitis,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1782,mouth swelling,7,7.0,0.0,1.0,0.0
1783,l thumb lac,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1786,appears intox,7,7.0,0.0,1.0,0.0
1788,cough/sore throat,7,7.0,0.0,1.0,0.0
1791,migraine h/a,7,7.0,0.0,1.0,0.0
1794,b ankle pain,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1797,swollen uvula,7,7.0,0.0,1.0,0.0
1801,lip numbness,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1803,body cramps,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1804,sinus infection,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1808,left lower back pain,7,7.0,0.0,1.0,0.0
1809,s/p fall off bike,7,7.0,0.0,1.0,0.0
1810,ngt eval,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1811,right ankle swelling,7,7.0,0.0,1.0,0.0
1813,left sided facial pain,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1815,right finger injury,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1818,toe laceration,7,7.0,0.0,1.0,0.0
1831,r low back pain,7,7.0,0.0,1.0,0.0
1832,left thumb laceration,7,7.0,0.0,1.0,0.0
1835,r/o abscess,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1839,unequal pupils,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1841,urinary freq,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1842,lower leg laceration,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1843,fever/st,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1847,toe lac,7,7.0,0.0,1.0,0.0
1850,anal/rectal trauma,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1856,left great toe pain,7,7.0,0.0,1.0,0.0
1862,finger lacs,7,7.0,0.0,1.0,0.0
1864,cold,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1867,nasal congestion / hay fever,7,7.0,0.0,1.0,0.0
1868,vomiting/diahrrea,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1870,aura,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1877,vag discharge,7,7.0,0.0,1.0,0.0
1878,etoh/vomiting,7,7.0,0.0,1.0,0.0
1880,r sided back pain,7,7.0,0.0,1.0,0.0
1882,difficulty voiding,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1885,blisters,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1894,left lateral neck pain,7,7.0,0.0,1.0,0.0
1895,groin abcess,7,7.0,0.0,1.0,0.0
1896,blocked feeding tube,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1897,arm lac,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1899,right low back pain,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1901,? allergic rxn,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1904,left shoulder dislocation,7,7.0,0.0,1.0,0.0
1905,menstrual problems,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1906,epitaxis,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1908,spotting,7,7.0,0.0,1.0,0.0
1910,psych eval ,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1916,requesting pregnancy test,7,7.0,0.0,1.0,0.0
1918,throat irritation,7,7.0,0.0,1.0,0.0
1920,left testicular pain,7,7.0,0.0,1.0,0.0
1921,rectal prolapse,7,7.0,0.0,1.0,0.0
1923,detoxification,7,7.0,0.0,1.0,0.0
1924,left jaw pain,7,7.0,0.0,1.0,0.0
1927,ear laceration,7,7.0,0.0,1.0,0.0
1929,priaprism,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1930,eu critical/etoh,7,7.0,0.0,1.0,0.0
1932,pacemaker eval,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1933,cp/arm pain,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1936,feet pain,7,7.0,0.0,1.0,0.0
1937,drug ingestion,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1940,right arm injury,7,7.0,0.0,1.0,0.0
1942,right finger pain,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1945,clogged g-tube,7,6.0,1.0,0.8571428571428571,0.14285714285714285
1950,vag d/c,7,7.0,0.0,1.0,0.0
1953,abd distension,6,5.0,1.0,0.8333333333333334,0.16666666666666666
1954,skin irritation,6,5.0,1.0,0.8333333333333334,0.16666666666666666
1956,leaking foley,6,6.0,0.0,1.0,0.0
1958,st ,6,6.0,0.0,1.0,0.0
1960,ear eval,6,6.0,0.0,1.0,0.0
1961,r  ankle  pain,6,6.0,0.0,1.0,0.0
1962,med re-fill,6,6.0,0.0,1.0,0.0
1966,right sided neck pain,6,6.0,0.0,1.0,0.0
1967,l great toe pain,6,5.0,1.0,0.8333333333333334,0.16666666666666666
1969,r toe injury,6,5.0,1.0,0.8333333333333334,0.16666666666666666
1971,left elbow swelling,6,5.0,1.0,0.8333333333333334,0.16666666666666666
1977,bite of wild animal,6,6.0,0.0,1.0,0.0
1978,r arm lac,6,6.0,0.0,1.0,0.0
1979,etoh/combative,6,5.0,1.0,0.8333333333333334,0.16666666666666666
1982,lesion,6,6.0,0.0,1.0,0.0
1987,fever/stiff neck,6,6.0,0.0,1.0,0.0
1995,epigastric pain ,6,5.0,1.0,0.8333333333333334,0.16666666666666666
1997,buttocks pain,6,6.0,0.0,1.0,0.0
2000,head/neck pain,6,6.0,0.0,1.0,0.0
2006,aura of seizure,6,6.0,0.0,1.0,0.0
2010,head ache,6,6.0,0.0,1.0,0.0
2013,surgical site bleeding,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2014,groin swelling,6,6.0,0.0,1.0,0.0
2015,right thoracic pain,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2016,finger lacerations,6,6.0,0.0,1.0,0.0
2017,"chest pain,sob",6,5.0,1.0,0.8333333333333334,0.16666666666666666
2018,left arm eval,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2020,squirrel bite,6,6.0,0.0,1.0,0.0
2021,left axillary pain,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2022,right hand eval,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2025,l calf swelling,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2029,l lip swelling,6,6.0,0.0,1.0,0.0
2030,hemmorhoid,6,6.0,0.0,1.0,0.0
2034,cough/dyspnea,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2036,lump,6,6.0,0.0,1.0,0.0
2037,med request,6,6.0,0.0,1.0,0.0
2039,left sided back pain,6,6.0,0.0,1.0,0.0
2042,left upper back pain,6,6.0,0.0,1.0,0.0
2047,l sided tingling,6,6.0,0.0,1.0,0.0
2048,clogged j tube,6,6.0,0.0,1.0,0.0
2049,chin pain,6,6.0,0.0,1.0,0.0
2050,l arm fx,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2054,eyelid swelling,6,6.0,0.0,1.0,0.0
2056,decreased hearing,6,6.0,0.0,1.0,0.0
2059,wrist lac,6,6.0,0.0,1.0,0.0
2060,right thumb lac,6,6.0,0.0,1.0,0.0
2064,lac to hand,6,6.0,0.0,1.0,0.0
2069,sorethroat,6,6.0,0.0,1.0,0.0
2070,neck/shoulder pain,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2071,g-tube dislodged,6,6.0,0.0,1.0,0.0
2072,headache/neck pain,6,6.0,0.0,1.0,0.0
2073,chest/back pain,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2075,blocked catheter,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2077,r eye irritation,6,6.0,0.0,1.0,0.0
2084,tetanus booster,6,6.0,0.0,1.0,0.0
2090,facial injuries,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2092,orthostatic,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2093,splint eval,6,6.0,0.0,1.0,0.0
2094,head pain s/p mvc,6,6.0,0.0,1.0,0.0
2096,elevated bp,6,6.0,0.0,1.0,0.0
2097,h/a nausea,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2098,r earache,6,6.0,0.0,1.0,0.0
2101,l elbow swelling,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2119,periorbital cellulitis,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2120,ear ache,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2122,requesting labs,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2126,migraine  h/a,6,6.0,0.0,1.0,0.0
2127,fistula bleeding,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2130,blood exposure,6,6.0,0.0,1.0,0.0
2132,facial lacs,6,6.0,0.0,1.0,0.0
2133,r hand lac,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2134,work related injury,6,6.0,0.0,1.0,0.0
2135,r chest wall pain,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2140,bilat ankle pain,6,6.0,0.0,1.0,0.0
2142,zoster,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2143,right heel pain,6,6.0,0.0,1.0,0.0
2146,high bp,6,6.0,0.0,1.0,0.0
2148,r shin laceration,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2153,hd cath eval,6,6.0,0.0,1.0,0.0
2156,l radius fracture,6,6.0,0.0,1.0,0.0
2157,preg bleeding,6,6.0,0.0,1.0,0.0
2159,wandering,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2160,right testicular pain,6,6.0,0.0,1.0,0.0
2162,left hand burn,6,6.0,0.0,1.0,0.0
2173,left arm,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2178,knee pain ,6,6.0,0.0,1.0,0.0
2179,b foot numbness,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2180,right great toe injury,6,6.0,0.0,1.0,0.0
2181,restless legs,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2183,all rxn,6,5.0,1.0,0.8333333333333334,0.16666666666666666
2185,haematuria,6,6.0,0.0,1.0,0.0
2187,uncooperative,5,5.0,0.0,1.0,0.0
2189,r side rib pain,5,5.0,0.0,1.0,0.0
2190,l epistaxis,5,5.0,0.0,1.0,0.0
2192,?fb,5,5.0,0.0,1.0,0.0
2194,allergies,5,5.0,0.0,1.0,0.0
2208,neck spasms,5,5.0,0.0,1.0,0.0
2214,left flank pain ,5,5.0,0.0,1.0,0.0
2215,head congestion,5,5.0,0.0,1.0,0.0
2220,social work evaluation,5,5.0,0.0,1.0,0.0
2223,s/p mechanical fall ,5,5.0,0.0,1.0,0.0
2224,?all rxn,5,5.0,0.0,1.0,0.0
2228,bilateral arm numbness,5,5.0,0.0,1.0,0.0
2231,r great toe infection,5,5.0,0.0,1.0,0.0
2238,rectal pain ,5,5.0,0.0,1.0,0.0
2239,migraine headache,5,5.0,0.0,1.0,0.0
2241,right leg laceration,5,5.0,0.0,1.0,0.0
2244,mri,5,5.0,0.0,1.0,0.0
2245,urethral pain,5,5.0,0.0,1.0,0.0
2249,lock jaw,5,5.0,0.0,1.0,0.0
2255,left side neck pain,5,5.0,0.0,1.0,0.0
2260,bat bite,5,5.0,0.0,1.0,0.0
2262,l ear eval,5,5.0,0.0,1.0,0.0
2264,right ankle inj,5,5.0,0.0,1.0,0.0
2265,sab,5,5.0,0.0,1.0,0.0
2266,catheter leaking,5,5.0,0.0,1.0,0.0
2268,headache/nausea,5,5.0,0.0,1.0,0.0
2274,l index finger injury,5,5.0,0.0,1.0,0.0
2278,std testing,5,5.0,0.0,1.0,0.0
2282,r orbital fracture,5,5.0,0.0,1.0,0.0
2287,l eye irritation,5,5.0,0.0,1.0,0.0
2288,scalp laceration,5,5.0,0.0,1.0,0.0
2294,appears intoxicated,5,5.0,0.0,1.0,0.0
2296,left knee redness,5,5.0,0.0,1.0,0.0
2300,rt eye pain,5,5.0,0.0,1.0,0.0
2302,finger lac ,5,5.0,0.0,1.0,0.0
2303,cp/palps,5,5.0,0.0,1.0,0.0
2313,back/shoulder pain,5,5.0,0.0,1.0,0.0
2317,s/p fall from bike,5,5.0,0.0,1.0,0.0
2318,breast lump,5,5.0,0.0,1.0,0.0
2323,dislocated shoulder,5,5.0,0.0,1.0,0.0
2327,right eyelid swelling,5,5.0,0.0,1.0,0.0
2329,post lp headache,5,5.0,0.0,1.0,0.0
2335,asthma ,5,5.0,0.0,1.0,0.0
2339,eye,5,5.0,0.0,1.0,0.0
2340,requesting evaluation,5,5.0,0.0,1.0,0.0
2341,anxiety ,5,5.0,0.0,1.0,0.0
2343,nose lac,5,5.0,0.0,1.0,0.0
2351,right arm tingling,5,5.0,0.0,1.0,0.0
2352,r finger infection,5,5.0,0.0,1.0,0.0
2362,hypogylcemia,5,5.0,0.0,1.0,0.0
2363,s/p lp,5,5.0,0.0,1.0,0.0
2367,eye chemical exposure,5,5.0,0.0,1.0,0.0
2371,std exposure,5,5.0,0.0,1.0,0.0
2384,hallucinogen intoxication,5,5.0,0.0,1.0,0.0
2386,facial abrasions,5,5.0,0.0,1.0,0.0
2388,left index finger lac,5,5.0,0.0,1.0,0.0
2389,lt.flank pain,5,5.0,0.0,1.0,0.0
2394,right groin swelling,5,5.0,0.0,1.0,0.0
2395,r index finger injury,5,5.0,0.0,1.0,0.0
2401,lac to face,5,5.0,0.0,1.0,0.0
2410,neck and shoulder pain,5,5.0,0.0,1.0,0.0
2413,trip fall,5,5.0,0.0,1.0,0.0
2414,ili/fever,5,5.0,0.0,1.0,0.0
2419,dressing change,5,5.0,0.0,1.0,0.0
2425,skin lesions,5,5.0,0.0,1.0,0.0
2431,l eye foreign body sensation,5,5.0,0.0,1.0,0.0
2438,medication reaction,5,5.0,0.0,1.0,0.0
2446,foreign body ear,5,5.0,0.0,1.0,0.0
2454,bilat feet swelling,5,5.0,0.0,1.0,0.0
2462,r knee pain s/p fall,5,5.0,0.0,1.0,0.0
2464,s/p scooter accident,5,5.0,0.0,1.0,0.0
2477,lt ankle pain,5,5.0,0.0,1.0,0.0
2484,bil foot pain,5,5.0,0.0,1.0,0.0
2488,wound re-eval,5,5.0,0.0,1.0,0.0
2491,vag pain,5,5.0,0.0,1.0,0.0
2493,right sided cp,5,5.0,0.0,1.0,0.0
2496,lacerations,5,5.0,0.0,1.0,0.0
2497,foley dislodged,5,5.0,0.0,1.0,0.0
2510,nasal fx,5,5.0,0.0,1.0,0.0
2516,s/p mech fall,5,5.0,0.0,1.0,0.0
2519,dizzy/cp,5,5.0,0.0,1.0,0.0
2520,bilat hip pain,5,5.0,0.0,1.0,0.0
2525,unable to sleep,5,5.0,0.0,1.0,0.0
2529,nose inj,5,5.0,0.0,1.0,0.0
2532,somnolent,5,5.0,0.0,1.0,0.0
2534,migraine ,4,4.0,0.0,1.0,0.0
2537,left ankle,4,4.0,0.0,1.0,0.0
2538,fb left eye,4,4.0,0.0,1.0,0.0
2540,cheek pain,4,4.0,0.0,1.0,0.0
2541,tight cast,4,4.0,0.0,1.0,0.0
2558,bicyclist vs car,4,4.0,0.0,1.0,0.0
2560,left thoracic pain,4,4.0,0.0,1.0,0.0
2577,stoma eval,4,4.0,0.0,1.0,0.0
2578,hand tingling,4,4.0,0.0,1.0,0.0
2583,l thigh injury,4,4.0,0.0,1.0,0.0
2584,left middle finger lac,4,4.0,0.0,1.0,0.0
2587,left eye visual changes,4,4.0,0.0,1.0,0.0
2588,left low back pain,4,4.0,0.0,1.0,0.0
2592,bilat ankle swelling,4,4.0,0.0,1.0,0.0
2603,eye foreign body sensation,4,4.0,0.0,1.0,0.0
2604,lac to left hand,4,4.0,0.0,1.0,0.0
2605,tailbone pain,4,4.0,0.0,1.0,0.0
2610,yeast infection,4,4.0,0.0,1.0,0.0
2612,left cp,4,4.0,0.0,1.0,0.0
2613,stomach ache,4,4.0,0.0,1.0,0.0
2615,post-op pain,4,4.0,0.0,1.0,0.0
2620,neck abcess,4,4.0,0.0,1.0,0.0
2624,vag spotting,4,4.0,0.0,1.0,0.0
2625,scabies,4,4.0,0.0,1.0,0.0
2627,finger inj,4,4.0,0.0,1.0,0.0
