,index,total,home_count,admit_count,home_pp,admit_pp
388,right leg pain,117,89.0,28.0,0.7606837606837606,0.23931623931623933
389,ekg changes,116,59.0,57.0,0.5086206896551724,0.49137931034482757
390,stroke,116,3.0,113.0,0.02586206896551724,0.9741379310344828
391,b foot pain,116,77.0,39.0,0.6637931034482759,0.33620689655172414
392,r eye swelling,116,99.0,17.0,0.853448275862069,0.14655172413793102
393,s/p cardiac arrest,115,1.0,114.0,0.008695652173913044,0.991304347826087
394,chest tightness,115,85.0,30.0,0.7391304347826086,0.2608695652173913
395,r neck pain,115,96.0,19.0,0.8347826086956521,0.16521739130434782
396,laceration/puncture,114,109.0,5.0,0.956140350877193,0.043859649122807015
397,arm numbness,113,84.0,29.0,0.7433628318584071,0.25663716814159293
398,right sided chest pain,113,80.0,33.0,0.7079646017699115,0.2920353982300885
399,l arm injury,112,86.0,26.0,0.7678571428571429,0.23214285714285715
400,elevated inr,112,47.0,65.0,0.41964285714285715,0.5803571428571429
401,l knee swelling,112,76.0,36.0,0.6785714285714286,0.32142857142857145
402,r breast pain,111,89.0,22.0,0.8018018018018018,0.1981981981981982
403,nasal injury,111,105.0,6.0,0.9459459459459459,0.05405405405405406
404,right foot pain,110,88.0,22.0,0.8,0.2
405,l neck pain,109,98.0,11.0,0.8990825688073395,0.10091743119266056
406,mcc,109,36.0,73.0,0.3302752293577982,0.6697247706422018
407,general weakness,109,25.0,84.0,0.22935779816513763,0.7706422018348624
408,femur fracture,108,2.0,106.0,0.018518518518518517,0.9814814814814815
409,requesting detox,107,88.0,19.0,0.822429906542056,0.17757009345794392
410,r numbness,107,60.0,47.0,0.5607476635514018,0.4392523364485981
411,r eye eval,106,90.0,16.0,0.8490566037735849,0.1509433962264151
412,gunshot wound,105,23.0,82.0,0.21904761904761905,0.780952380952381
413,right shoulder pain,105,97.0,8.0,0.9238095238095239,0.0761904761904762
414,r arm injury,105,82.0,23.0,0.780952380952381,0.21904761904761905
415,r ankle swelling,105,84.0,21.0,0.8,0.2
416,ankle pain,104,93.0,11.0,0.8942307692307693,0.10576923076923077
417,difficulty ambulating,103,71.0,32.0,0.6893203883495146,0.3106796116504854
418,palpatations,103,76.0,27.0,0.7378640776699029,0.2621359223300971
419,left arm pain,103,84.0,19.0,0.8155339805825242,0.18446601941747573
420,left shoulder pain,102,88.0,14.0,0.8627450980392157,0.13725490196078433
421,left foot pain,101,92.0,9.0,0.9108910891089109,0.0891089108910891
422,l femur fracture,101,3.0,98.0,0.0297029702970297,0.9702970297029703
423,acute renal failure,101,3.0,98.0,0.0297029702970297,0.9702970297029703
424,left ankle pain,101,94.0,7.0,0.9306930693069307,0.06930693069306931
425,hip fracture,99,4.0,95.0,0.04040404040404041,0.9595959595959596
426,neutropenia,99,4.0,95.0,0.04040404040404041,0.9595959595959596
427,nausea/vomiting,99,48.0,51.0,0.48484848484848486,0.5151515151515151
428,c2 fx,98,34.0,64.0,0.3469387755102041,0.6530612244897959
429,palps,97,77.0,20.0,0.7938144329896907,0.20618556701030927
430,mci,97,86.0,11.0,0.8865979381443299,0.1134020618556701
431,chest pressure,97,64.0,33.0,0.6597938144329897,0.3402061855670103
432,right hip pain,97,67.0,30.0,0.6907216494845361,0.30927835051546393
433,afib,96,41.0,55.0,0.4270833333333333,0.5729166666666666
434,eye eval,96,87.0,9.0,0.90625,0.09375
435,hand numbness,95,80.0,15.0,0.8421052631578947,0.15789473684210525
436,scrotal pain,95,58.0,37.0,0.6105263157894737,0.3894736842105263
437,r back pain,94,79.0,15.0,0.8404255319148937,0.1595744680851064
438,l ankle swelling,94,78.0,16.0,0.8297872340425532,0.1702127659574468
439,l facial pain,92,81.0,11.0,0.8804347826086957,0.11956521739130435
440,cholecystitis,91,7.0,84.0,0.07692307692307693,0.9230769230769231
441,b flank pain,91,61.0,30.0,0.6703296703296703,0.32967032967032966
442,r thumb pain,90,76.0,14.0,0.8444444444444444,0.15555555555555556
443,r finger laceration,90,88.0,2.0,0.9777777777777777,0.022222222222222223
444,s/p sz,90,56.0,34.0,0.6222222222222222,0.37777777777777777
445,bowel obstruction,89,8.0,81.0,0.0898876404494382,0.9101123595505618
446,r femur fracture,89,3.0,86.0,0.033707865168539325,0.9662921348314607
447,unwitnessed fall,89,38.0,51.0,0.42696629213483145,0.5730337078651685
448,l eye redness,88,85.0,3.0,0.9659090909090909,0.03409090909090909
449,left hip pain,88,58.0,30.0,0.6590909090909091,0.3409090909090909
450,r facial pain,87,73.0,14.0,0.8390804597701149,0.16091954022988506
451,r eye redness,87,84.0,3.0,0.9655172413793104,0.034482758620689655
452,sz,86,30.0,56.0,0.3488372093023256,0.6511627906976745
453,r leg cellulitis,86,25.0,61.0,0.29069767441860467,0.7093023255813954
454,r leg weakness,86,39.0,47.0,0.45348837209302323,0.5465116279069767
455,leg laceration,86,75.0,11.0,0.872093023255814,0.12790697674418605
456,abcess,85,72.0,13.0,0.8470588235294118,0.15294117647058825
457,r/o cva,85,15.0,70.0,0.17647058823529413,0.8235294117647058
458,neuro deficit,85,19.0,66.0,0.2235294117647059,0.7764705882352941
459,diplopia,84,30.0,54.0,0.35714285714285715,0.6428571428571429
460,t-spine fracture,83,34.0,49.0,0.40963855421686746,0.5903614457831325
461,r finger pain,83,73.0,10.0,0.8795180722891566,0.12048192771084337
462,l toe pain,82,65.0,17.0,0.7926829268292683,0.2073170731707317
463,svt,82,41.0,41.0,0.5,0.5
464,l leg cellulitis,82,21.0,61.0,0.25609756097560976,0.7439024390243902
465,s/p mechanical fall,81,55.0,26.0,0.6790123456790124,0.32098765432098764
466,thrombocytopenia,81,11.0,70.0,0.13580246913580246,0.8641975308641975
467,ascites,81,1.0,80.0,0.012345679012345678,0.9876543209876543
468,b knee pain,81,65.0,16.0,0.8024691358024691,0.19753086419753085
469,tachypnea,81,8.0,73.0,0.09876543209876543,0.9012345679012346
470,peritonsillar abscess,81,71.0,10.0,0.8765432098765432,0.12345679012345678
471,lower abd pain,81,60.0,21.0,0.7407407407407407,0.25925925925925924
472,head pain,80,67.0,13.0,0.8375,0.1625
473,rib fracture,79,14.0,65.0,0.17721518987341772,0.8227848101265823
474,bizarre behavior,79,32.0,47.0,0.4050632911392405,0.5949367088607594
475,icd eval,79,18.0,61.0,0.22784810126582278,0.7721518987341772
476,r hand numbness,79,57.0,22.0,0.7215189873417721,0.27848101265822783
477,groin pain,78,60.0,18.0,0.7692307692307693,0.23076923076923078
478,cp/sob,78,45.0,33.0,0.5769230769230769,0.4230769230769231
479,blurred vision,76,52.0,24.0,0.6842105263157895,0.3157894736842105
480,staples removal,76,74.0,2.0,0.9736842105263158,0.02631578947368421
481,gu eval,76,65.0,11.0,0.8552631578947368,0.14473684210526316
482,ankle swelling,76,53.0,23.0,0.6973684210526315,0.3026315789473684
483,angioedema,76,33.0,43.0,0.4342105263157895,0.5657894736842105
484,ankle injury,76,53.0,23.0,0.6973684210526315,0.3026315789473684
485,weak,76,37.0,39.0,0.4868421052631579,0.5131578947368421
486,right ankle pain,75,71.0,4.0,0.9466666666666667,0.05333333333333334
487,hemodialysis,75,21.0,54.0,0.28,0.72
488,l finger pain,75,65.0,10.0,0.8666666666666667,0.13333333333333333
489,bat exposure,75,75.0,0.0,1.0,0.0
490,luq abdominal pain,75,45.0,30.0,0.6,0.4
491,urosepsis,74,0.0,74.0,0.0,1.0
492,pna,74,6.0,68.0,0.08108108108108109,0.918918918918919
493,trauma,74,23.0,51.0,0.3108108108108108,0.6891891891891891
494,right arm pain,73,62.0,11.0,0.8493150684931506,0.1506849315068493
495,"si,___",72,29.0,43.0,0.4027777777777778,0.5972222222222222
496,wrist pain,72,64.0,8.0,0.8888888888888888,0.1111111111111111
497,medical device problem,72,47.0,25.0,0.6527777777777778,0.3472222222222222
498,swelling,72,49.0,23.0,0.6805555555555556,0.3194444444444444
499,foot swelling,72,44.0,28.0,0.6111111111111112,0.3888888888888889
500,chf,71,5.0,66.0,0.07042253521126761,0.9295774647887324
501,joint pain,70,45.0,25.0,0.6428571428571429,0.35714285714285715
502,doe,69,19.0,50.0,0.2753623188405797,0.7246376811594203
503,pulseless foot,69,4.0,65.0,0.057971014492753624,0.9420289855072463
504,decreased po intake,69,20.0,49.0,0.2898550724637681,0.7101449275362319
505,iph,69,2.0,67.0,0.028985507246376812,0.9710144927536232
506,bicyclist struck,69,53.0,16.0,0.7681159420289855,0.2318840579710145
507,periumbilical pain,68,47.0,21.0,0.6911764705882353,0.3088235294117647
508,allergic rxn,68,59.0,9.0,0.8676470588235294,0.1323529411764706
509,hiccups,68,47.0,21.0,0.6911764705882353,0.3088235294117647
510,l eye eval,68,63.0,5.0,0.9264705882352942,0.07352941176470588
511,l back pain,68,59.0,9.0,0.8676470588235294,0.1323529411764706
512,facial trauma,67,62.0,5.0,0.9253731343283582,0.07462686567164178
513,gum bleeding,67,52.0,15.0,0.7761194029850746,0.22388059701492538
514,facial laceration,67,61.0,6.0,0.9104477611940298,0.08955223880597014
515,gyn eval,67,61.0,6.0,0.9104477611940298,0.08955223880597014
516,l leg weakness,67,24.0,43.0,0.3582089552238806,0.6417910447761194
517,r facial swelling,66,45.0,21.0,0.6818181818181818,0.3181818181818182
518,foot laceration,65,58.0,7.0,0.8923076923076924,0.1076923076923077
519,nose pain,65,62.0,3.0,0.9538461538461539,0.046153846153846156
520,vaginal bleed,64,54.0,10.0,0.84375,0.15625
521,tremors,64,36.0,28.0,0.5625,0.4375
522,anxiety/situational crisis,64,48.0,16.0,0.75,0.25
523,b leg weakness,64,22.0,42.0,0.34375,0.65625
524,rle pain,63,47.0,16.0,0.746031746031746,0.25396825396825395
525,lle pain,63,44.0,19.0,0.6984126984126984,0.30158730158730157
526,loss of consciousness,63,36.0,27.0,0.5714285714285714,0.42857142857142855
527,coccyx pain,62,50.0,12.0,0.8064516129032258,0.1935483870967742
528,l thumb pain,62,57.0,5.0,0.9193548387096774,0.08064516129032258
529,calf pain,62,47.0,15.0,0.7580645161290323,0.24193548387096775
530,low hct,62,14.0,48.0,0.22580645161290322,0.7741935483870968
531,weight gain,62,16.0,46.0,0.25806451612903225,0.7419354838709677
532,weight loss,61,15.0,46.0,0.2459016393442623,0.7540983606557377
533,left ankle injury,61,53.0,8.0,0.8688524590163934,0.13114754098360656
534,foot injury,61,56.0,5.0,0.9180327868852459,0.08196721311475409
535,seizures,61,19.0,42.0,0.3114754098360656,0.6885245901639344
536,sa,61,18.0,43.0,0.29508196721311475,0.7049180327868853
537,l-spine fracture,60,24.0,36.0,0.4,0.6
538,bleeding fistula,59,25.0,34.0,0.423728813559322,0.576271186440678
539,lethargic,59,14.0,45.0,0.23728813559322035,0.7627118644067796
540,vomiting blood,59,12.0,47.0,0.2033898305084746,0.7966101694915254
541,foreign body,59,48.0,11.0,0.8135593220338984,0.1864406779661017
542,l thigh pain,58,47.0,11.0,0.8103448275862069,0.1896551724137931
543,r thigh pain,58,42.0,16.0,0.7241379310344828,0.27586206896551724
544,diverticulitis,58,12.0,46.0,0.20689655172413793,0.7931034482758621
545,hypothermia,57,24.0,33.0,0.42105263157894735,0.5789473684210527
546,right ankle injury,57,51.0,6.0,0.8947368421052632,0.10526315789473684
547,n/v abd pain,57,33.0,24.0,0.5789473684210527,0.42105263157894735
548,generalized weakness,57,23.0,34.0,0.40350877192982454,0.5964912280701754
549,foley insertion,57,40.0,17.0,0.7017543859649122,0.2982456140350877
550,hand swelling,57,39.0,18.0,0.6842105263157895,0.3157894736842105
551,abd cramping,57,37.0,20.0,0.6491228070175439,0.3508771929824561
552,l wrist laceration,57,42.0,15.0,0.7368421052631579,0.2631578947368421
553,redness,57,26.0,31.0,0.45614035087719296,0.543859649122807
554,r arm weakness,57,24.0,33.0,0.42105263157894735,0.5789473684210527
555,s/p fall ,56,33.0,23.0,0.5892857142857143,0.4107142857142857
556,,56,32.0,24.0,0.5714285714285714,0.42857142857142855
557,chest discomfort,56,46.0,10.0,0.8214285714285714,0.17857142857142858
558,vtach,56,3.0,53.0,0.05357142857142857,0.9464285714285714
559,hypotensive,56,9.0,47.0,0.16071428571428573,0.8392857142857143
560,smoke inhalation,55,46.0,9.0,0.8363636363636363,0.16363636363636364
561,eval,55,47.0,8.0,0.8545454545454545,0.14545454545454545
562,r shoulder dislocation,55,47.0,8.0,0.8545454545454545,0.14545454545454545
563,mental status changes,54,8.0,46.0,0.14814814814814814,0.8518518518518519
564,r jaw pain,54,43.0,11.0,0.7962962962962963,0.2037037037037037
565,arm laceration,53,45.0,8.0,0.8490566037735849,0.1509433962264151
566,rlq abd pain,53,37.0,16.0,0.6981132075471698,0.3018867924528302
567,visual disturbance,53,40.0,13.0,0.7547169811320755,0.24528301886792453
568,passed out,53,44.0,9.0,0.8301886792452831,0.16981132075471697
569,tooth pain,53,52.0,1.0,0.9811320754716981,0.018867924528301886
570,fecal incontinence,53,37.0,16.0,0.6981132075471698,0.3018867924528302
571,bike accident,53,38.0,15.0,0.7169811320754716,0.2830188679245283
572,right hand injury,52,47.0,5.0,0.9038461538461539,0.09615384615384616
573,vaginal itching,52,51.0,1.0,0.9807692307692307,0.019230769230769232
574,heart racing,52,42.0,10.0,0.8076923076923077,0.19230769230769232
575,r lower back pain,52,48.0,4.0,0.9230769230769231,0.07692307692307693
576,l lower back pain,52,36.0,16.0,0.6923076923076923,0.3076923076923077
577,abd  pain,52,30.0,22.0,0.5769230769230769,0.4230769230769231
578,gsw,52,12.0,40.0,0.23076923076923078,0.7692307692307693
579,head strike,51,47.0,4.0,0.9215686274509803,0.0784313725490196
580,r/o uti,51,45.0,6.0,0.8823529411764706,0.11764705882352941
581,r groin pain,51,38.0,13.0,0.7450980392156863,0.2549019607843137
582,left ear pain,51,49.0,2.0,0.9607843137254902,0.0392156862745098
583,lab request,51,47.0,4.0,0.9215686274509803,0.0784313725490196
584,vh,50,25.0,25.0,0.5,0.5
585,not feeling well,50,31.0,19.0,0.62,0.38
586,l foot numbness,50,33.0,17.0,0.66,0.34
587,thumb injury,49,45.0,4.0,0.9183673469387755,0.08163265306122448
588,skin erythema,49,40.0,9.0,0.8163265306122449,0.1836734693877551
589,s/p arrest,49,0.0,49.0,0.0,1.0
590,pleural effusion,49,5.0,44.0,0.10204081632653061,0.8979591836734694
591,r arm redness,49,32.0,17.0,0.6530612244897959,0.3469387755102041
592,ams,49,4.0,45.0,0.08163265306122448,0.9183673469387755
593,earache,48,47.0,1.0,0.9791666666666666,0.020833333333333332
594,abd pain/n/v,47,19.0,28.0,0.40425531914893614,0.5957446808510638
595,blood and body fluid exposure,47,47.0,0.0,1.0,0.0
596,basic trauma,47,15.0,32.0,0.3191489361702128,0.6808510638297872
597,cyst,47,44.0,3.0,0.9361702127659575,0.06382978723404255
598,left eye pain,46,38.0,8.0,0.8260869565217391,0.17391304347826086
599,syncopal episode,46,31.0,15.0,0.6739130434782609,0.32608695652173914
600,r/o dvt,46,34.0,12.0,0.7391304347826086,0.2608695652173913
601,oliguria,46,18.0,28.0,0.391304347826087,0.6086956521739131
602,abdominal mass/distention,46,13.0,33.0,0.2826086956521739,0.717391304347826
603,infection,45,18.0,27.0,0.4,0.6
604,r arm laceration,45,39.0,6.0,0.8666666666666667,0.13333333333333333
605,new afib,45,25.0,20.0,0.5555555555555556,0.4444444444444444
606,luq pain,45,36.0,9.0,0.8,0.2
607,l headache,45,37.0,8.0,0.8222222222222222,0.17777777777777778
608,nephrostomy tube eval,45,25.0,20.0,0.5555555555555556,0.4444444444444444
609,elbow pain,45,37.0,8.0,0.8222222222222222,0.17777777777777778
610,throat pain,45,42.0,3.0,0.9333333333333333,0.06666666666666667
611,genitourinary pain,45,36.0,9.0,0.8,0.2
612,tia,44,5.0,39.0,0.11363636363636363,0.8863636363636364
613,r toe pain,44,30.0,14.0,0.6818181818181818,0.3181818181818182
614,n,44,30.0,14.0,0.6818181818181818,0.3181818181818182
615,mechanical fall,44,31.0,13.0,0.7045454545454546,0.29545454545454547
616,femur fx,44,0.0,44.0,0.0,1.0
617,stabbing,44,16.0,28.0,0.36363636363636365,0.6363636363636364
618,l heel pain,44,36.0,8.0,0.8181818181818182,0.18181818181818182
619,si/hi,43,31.0,12.0,0.7209302325581395,0.27906976744186046
620,l leg dvt,43,15.0,28.0,0.3488372093023256,0.6511627906976745
621,neck swelling/pain,43,32.0,11.0,0.7441860465116279,0.2558139534883721
622,s/p syncope,43,27.0,16.0,0.627906976744186,0.37209302325581395
623,etoh withdrawal,43,23.0,20.0,0.5348837209302325,0.46511627906976744
624,lumps,42,34.0,8.0,0.8095238095238095,0.19047619047619047
625,nasal congestion,42,40.0,2.0,0.9523809523809523,0.047619047619047616
626,left foot injury,42,41.0,1.0,0.9761904761904762,0.023809523809523808
627,combative,41,30.0,11.0,0.7317073170731707,0.2682926829268293
628,trip and fall,41,35.0,6.0,0.8536585365853658,0.14634146341463414
629,priapism,41,30.0,11.0,0.7317073170731707,0.2682926829268293
630,renal failure,41,1.0,40.0,0.024390243902439025,0.975609756097561
631,alt ms,41,5.0,36.0,0.12195121951219512,0.8780487804878049
632,dysphagia,41,16.0,25.0,0.3902439024390244,0.6097560975609756
633,sob/cough,41,16.0,25.0,0.3902439024390244,0.6097560975609756
634,right hand pain,41,35.0,6.0,0.8536585365853658,0.14634146341463414
635,right ear pain,41,40.0,1.0,0.975609756097561,0.024390243902439025
636,chemo,41,8.0,33.0,0.1951219512195122,0.8048780487804879
637,dental/gum problems,41,39.0,2.0,0.9512195121951219,0.04878048780487805
638,l arm laceration,41,30.0,11.0,0.7317073170731707,0.2682926829268293
639,vomitting,40,22.0,18.0,0.55,0.45
640,r heel pain,40,36.0,4.0,0.9,0.1
641,intracranial mass,40,1.0,39.0,0.025,0.975
642,vag bleed,40,35.0,5.0,0.875,0.125
643,right groin pain,40,29.0,11.0,0.725,0.275
644,left groin pain,40,30.0,10.0,0.75,0.25
645,n&v,40,22.0,18.0,0.55,0.45
646,bumps,40,33.0,7.0,0.825,0.175
647,change ms,40,10.0,30.0,0.25,0.75
648,calluses,40,33.0,7.0,0.825,0.175
649,change in mental status,40,9.0,31.0,0.225,0.775
650,bleeding,39,25.0,14.0,0.6410256410256411,0.358974358974359
651,lle swelling,39,24.0,15.0,0.6153846153846154,0.38461538461538464
652,thumb laceration,39,39.0,0.0,1.0,0.0
653,post arrest,39,1.0,38.0,0.02564102564102564,0.9743589743589743
654,+si,39,22.0,17.0,0.5641025641025641,0.4358974358974359
655,s/p unresponsive,39,11.0,28.0,0.28205128205128205,0.717948717948718
656,s/p cp,38,16.0,22.0,0.42105263157894735,0.5789473684210527
657,fb in throat,38,34.0,4.0,0.8947368421052632,0.10526315789473684
658,hepatic encephalopathy,38,0.0,38.0,0.0,1.0
659,multiple c/o,38,29.0,9.0,0.7631578947368421,0.23684210526315788
660,low abd pain,38,29.0,9.0,0.7631578947368421,0.23684210526315788
661,right wrist pain,38,35.0,3.0,0.9210526315789473,0.07894736842105263
662,feels unwell,37,20.0,17.0,0.5405405405405406,0.4594594594594595
663,r/o pe,37,25.0,12.0,0.6756756756756757,0.32432432432432434
664,tachy,37,14.0,23.0,0.3783783783783784,0.6216216216216216
